condition,objectSide,handUsed,blockNumber,density,width(cm),completionTime(ms),errorCount

actualWalkTwo,,,1256,0,0,0,0

actualWalkTwo,,,1257,0,0,0,0

actualWalkTwo,,,1258,0,0,0,0

actualWalkTwo,,,1259,0,0,0,0

actualWalkTwo,,,1260,0,0,0,0

actualWalkTwo,,,1261,0,0,0,0

actualWalkTwo,,,1262,0,0,0,0

actualWalkTwo,,,1263,0,0,0,0

actualWalkTwo,,,1264,0,0,0,0

actualWalkTwo,,,1265,0,0,0,0

actualWalkTwo,,,1266,0,0,0,0

actualWalkTwo,,,1267,0,0,0,0

actualWalkTwo,,,1268,0,0,0,0

actualWalkTwo,,,1269,0,0,0,0

actualWalkTwo,,,1270,0,0,0,0

actualWalkTwo,,,1271,0,0,0,0

actualWalkTwo,,,1272,0,0,0,0

actualWalkTwo,,,1273,0,0,0,0

actualWalkTwo,,,1274,0,0,0,0

actualWalkTwo,,,1275,0,0,0,0

actualWalkTwo,,,1276,0,0,0,0

actualWalkTwo,,,1277,0,0,0,0

actualWalkTwo,,,1278,0,0,0,0

actualWalkTwo,,,1279,0,0,0,0

actualWalkTwo,,,1280,0,0,0,0

actualWalkTwo,,,1281,0,0,0,0

actualWalkTwo,,,1282,0,0,0,0

actualWalkTwo,,,1283,0,0,0,0

actualWalkTwo,,,1284,0,0,0,0

actualWalkTwo,,,1285,0,0,0,0

actualWalkTwo,,,1286,0,0,0,0

actualWalkTwo,,,1287,0,0,0,0

actualWalkTwo,,,1288,0,0,0,0

actualWalkTwo,,,1289,0,0,0,0

actualWalkTwo,,,1290,0,0,0,0

actualWalkTwo,,,1291,0,0,0,0

actualWalkTwo,,,1292,0,0,0,0

actualWalkTwo,,,1293,0,0,0,0

actualWalkTwo,,,1294,0,0,0,0

actualWalkTwo,,,1295,0,0,0,0

actualWalkTwo,,,1296,0,0,0,0

actualWalkTwo,,,1297,0,0,0,0

actualWalkTwo,,,1298,0,0,0,0

actualWalkTwo,,,1299,0,0,0,0

actualWalkTwo,,,1300,0,0,0,0

actualWalkTwo,,,1301,0,0,0,0

actualWalkTwo,,,1302,0,0,0,0

actualWalkTwo,,,1303,0,0,0,0

actualWalkTwo,,,1304,0,0,0,0

actualWalkTwo,,,1305,0,0,0,0

actualWalkTwo,,,1306,0,0,0,0

actualWalkTwo,,,1307,0,0,0,0

actualWalkTwo,,,1308,0,0,0,0

actualWalkTwo,,,1309,0,0,0,0

actualWalkTwo,,,1310,0,0,0,0

actualWalkTwo,,,1311,0,0,0,0

actualWalkTwo,,,1312,0,0,0,0

actualWalkTwo,,,1313,0,0,0,0

actualWalkTwo,,,1314,0,0,0,0

actualWalkTwo,,,1315,0,0,0,0

actualWalkTwo,,,1316,0,0,0,0

actualWalkTwo,,,1317,0,0,0,0

actualWalkTwo,,,1318,0,0,0,0

actualWalkTwo,,,1319,0,0,0,0

actualWalkTwo,,,1320,0,0,0,0

actualWalkTwo,,,1321,0,0,0,0

actualWalkTwo,,,1322,0,0,0,0

actualWalkTwo,,,1323,0,0,0,0

actualWalkTwo,,,1324,0,0,0,0

actualWalkTwo,,,1325,0,0,0,0

actualWalkTwo,,,1326,0,0,0,0

actualWalkTwo,,,1327,0,0,0,0

actualWalkTwo,,,1328,0,0,0,0

actualWalkTwo,,,1329,0,0,0,0

actualWalkTwo,,,1330,0,0,0,0

actualWalkTwo,,,1331,0,0,0,0

actualWalkTwo,,,1332,0,0,0,0

actualWalkTwo,,,1333,0,0,0,0

actualWalkTwo,,,1334,0,0,0,0

actualWalkTwo,,,1335,0,0,0,0

actualWalkTwo,,,1336,0,0,0,0

actualWalkTwo,,,1337,0,0,0,0

actualWalkTwo,,,1338,0,0,0,0

actualWalkTwo,,,1339,0,0,0,0

actualWalkTwo,,,1340,0,0,0,0

actualWalkTwo,,,1341,0,0,0,0

actualWalkTwo,,,1342,0,0,0,0

actualWalkTwo,,,1343,0,0,0,0

actualWalkTwo,,,1344,0,0,0,0

actualWalkTwo,,,1345,0,0,0,0

actualWalkTwo,,,1346,0,0,0,0

actualWalkTwo,,,1347,0,0,0,0

actualWalkTwo,,,1348,0,0,0,0

actualWalkTwo,,,1349,0,0,0,0

actualWalkTwo,,,1350,0,0,0,0

actualWalkTwo,,,1351,0,0,0,0

actualWalkTwo,,,1352,0,0,0,0

actualWalkTwo,,,1353,0,0,0,0

actualWalkTwo,,,1354,0,0,0,0

actualWalkTwo,,,1355,0,0,0,0

actualWalkTwo,,,1356,0,0,0,0

actualWalkTwo,,,1357,0,0,0,0

actualWalkTwo,,,1358,0,0,0,0

actualWalkTwo,,,1359,0,0,0,0

actualWalkTwo,,,1360,0,0,0,0

actualWalkTwo,,,1361,0,0,0,0

actualWalkTwo,,,1362,0,0,0,0

actualWalkTwo,,,1363,0,0,0,0

actualWalkTwo,,,1364,0,0,0,0

actualWalkTwo,,,1365,0,0,0,0

actualWalkTwo,,,1366,0,0,0,0

actualWalkTwo,,,1367,0,0,0,0

actualWalkTwo,,,1368,0,0,0,0

actualWalkTwo,,,1369,0,0,0,0

actualWalkTwo,,,1370,0,0,0,0

actualWalkTwo,,,1371,0,0,0,0

actualWalkTwo,,,1372,0,0,0,0

actualWalkTwo,,,1373,0,0,0,0

actualWalkTwo,,,1374,0,0,0,0

actualWalkTwo,,,1375,0,0,0,0

actualWalkTwo,,,1376,0,0,0,0

actualWalkTwo,,,1377,0,0,0,0

actualWalkTwo,,,1378,0,0,0,0

actualWalkTwo,,,1379,0,0,0,0

actualWalkTwo,,,1380,0,0,0,0

actualWalkTwo,,,1381,0,0,0,0

actualWalkTwo,,,1382,0,0,0,0

actualWalkTwo,,,1383,0,0,0,0

actualWalkTwo,,,1384,0,0,0,0

actualWalkTwo,,,1385,0,0,0,0

actualWalkTwo,,,1386,0,0,0,0

actualWalkTwo,,,1387,0,0,0,0

actualWalkTwo,,,1388,0,0,0,0

actualWalkTwo,,,1389,0,0,0,0

actualWalkTwo,,,1390,0,0,0,0

actualWalkTwo,,,1391,0,0,0,0

actualWalkTwo,,,1392,0,0,0,0

actualWalkTwo,,,1393,0,0,0,0

actualWalkTwo,,,1394,0,0,0,0

actualWalkTwo,,,1395,0,0,0,0

actualWalkTwo,,,1396,0,0,0,0

actualWalkTwo,,,1397,0,0,0,0

actualWalkTwo,,,1398,0,0,0,0

actualWalkTwo,,,1399,0,0,0,0

actualWalkTwo,,,1400,0,0,0,0

actualWalkTwo,,,1401,0,0,0,0

actualWalkTwo,,,1402,0,0,0,0

actualWalkTwo,,,1403,0,0,0,0

actualWalkTwo,,,1404,0,0,0,0

actualWalkTwo,,,1405,0,0,0,0

actualWalkTwo,,,1406,0,0,0,0

actualWalkTwo,,,1407,0,0,0,0

actualWalkTwo,,,1408,0,0,0,0

actualWalkTwo,,,1409,0,0,0,0

actualWalkTwo,,,1410,0,0,0,0

actualWalkTwo,,,1411,0,0,0,0

actualWalkTwo,,,1412,0,0,0,0

actualWalkTwo,,,1413,0,0,0,0

actualWalkTwo,,,1414,0,0,0,0

actualWalkTwo,,,1415,0,0,0,0

actualWalkTwo,,,1416,0,0,0,0

actualWalkTwo,,,1417,0,0,0,0

actualWalkTwo,,,1418,0,0,0,0

actualWalkTwo,,,1419,0,0,0,0

actualWalkTwo,,,1420,0,0,0,0

actualWalkTwo,,,1421,0,0,0,0

actualWalkTwo,,,1422,0,0,0,0

actualWalkTwo,,,1423,0,0,0,0

actualWalkTwo,,,1424,0,0,0,0

actualWalkTwo,,,1425,0,0,0,0

actualWalkTwo,,,1426,0,0,0,0

actualWalkTwo,,,1427,0,0,0,0

actualWalkTwo,,,1428,0,0,0,0

actualWalkTwo,,,1429,0,0,0,0

actualWalkTwo,,,1430,0,0,0,0

actualWalkTwo,,,1431,0,0,0,0

actualWalkTwo,,,1432,0,0,0,0

actualWalkTwo,,,1433,0,0,0,0

actualWalkTwo,,,1434,0,0,0,0

actualWalkTwo,,,1435,0,0,0,0

actualWalkTwo,,,1436,0,0,0,0

actualWalkTwo,,,1437,0,0,0,0

actualWalkTwo,,,1438,0,0,0,0

actualWalkTwo,,,1439,0,0,0,0

actualWalkTwo,,,1440,0,0,0,0

actualWalkTwo,,,1441,0,0,0,0

actualWalkTwo,,,1442,0,0,0,0

actualWalkTwo,,,1443,0,0,0,0

actualWalkTwo,,,1444,0,0,0,0

actualWalkTwo,,,1445,0,0,0,0

actualWalkTwo,,,1446,0,0,0,0

actualWalkTwo,,,1447,0,0,0,0

actualWalkTwo,,,1448,0,0,0,0

actualWalkTwo,,,1449,0,0,0,0

actualWalkTwo,,,1450,0,0,0,0

actualWalkTwo,,,1451,0,0,0,0

actualWalkTwo,,,1452,0,0,0,0

actualWalkTwo,,,1453,0,0,0,0

actualWalkTwo,,,1454,0,0,0,0

actualWalkTwo,,,1455,0,0,0,0

actualWalkTwo,,,1456,0,0,0,0

actualWalkTwo,,,1457,0,0,0,0

actualWalkTwo,,,1458,0,0,0,0

actualWalkTwo,,,1459,0,0,0,0

actualWalkTwo,,,1460,0,0,0,0

actualWalkTwo,,,1461,0,0,0,0

actualWalkTwo,,,1462,0,0,0,0

actualWalkTwo,,,1463,0,0,0,0

actualWalkTwo,,,1464,0,0,0,0

actualWalkTwo,,,1465,0,0,0,0

actualWalkTwo,,,1466,0,0,0,0

actualWalkTwo,,,1467,0,0,0,0

actualWalkTwo,,,1468,0,0,0,0

actualWalkTwo,,,1469,0,0,0,0

actualWalkTwo,,,1470,0,0,0,0

actualWalkTwo,,,1471,0,0,0,0

actualWalkTwo,,,1472,0,0,0,0

actualWalkTwo,,,1473,0,0,0,0

actualWalkTwo,,,1474,0,0,0,0

actualWalkTwo,,,1475,0,0,0,0

actualWalkTwo,,,1476,0,0,0,0

actualWalkTwo,,,1477,0,0,0,0

actualWalkTwo,,,1478,0,0,0,0

actualWalkTwo,,,1479,0,0,0,0

actualWalkTwo,,,1480,0,0,0,0

actualWalkTwo,,,1481,0,0,0,0

actualWalkTwo,,,1482,0,0,0,0

actualWalkTwo,,,1483,0,0,0,0

actualWalkTwo,,,1484,0,0,0,0

actualWalkTwo,,,1485,0,0,0,0

actualWalkTwo,,,1486,0,0,0,0

actualWalkTwo,,,1487,0,0,0,0

actualWalkTwo,,,1488,0,0,0,0

actualWalkTwo,,,1489,0,0,0,0

actualWalkTwo,,,1490,0,0,0,0

actualWalkTwo,,,1491,0,0,0,0

actualWalkTwo,,,1492,0,0,0,0

actualWalkTwo,,,1493,0,0,0,0

actualWalkTwo,,,1494,0,0,0,0

actualWalkTwo,,,1495,0,0,0,0

actualWalkTwo,,,1496,0,0,0,0

actualWalkTwo,,,1497,0,0,0,0

actualWalkTwo,,,1498,0,0,0,0

actualWalkTwo,,,1499,0,0,0,0

actualWalkTwo,,,1500,0,0,0,0

actualWalkTwo,,,1501,0,0,0,0

actualWalkTwo,,,1502,0,0,0,0

actualWalkTwo,,,1503,0,0,0,0

actualWalkTwo,,,1504,0,0,0,0

actualWalkTwo,,,1505,0,0,0,0

actualWalkTwo,,,1506,0,0,0,0

actualWalkTwo,,,1507,0,0,0,0

actualWalkTwo,,,1508,0,0,0,0

actualWalkTwo,,,1509,0,0,0,0

actualWalkTwo,,,1510,0,0,0,0

actualWalkTwo,,,1511,0,0,0,0

actualWalkTwo,,,1512,0,0,0,0

actualWalkTwo,,,1513,0,0,0,0

actualWalkTwo,,,1514,0,0,0,0

actualWalkTwo,,,1515,0,0,0,0

actualWalkTwo,,,1516,0,0,0,0

actualWalkTwo,,,1517,0,0,0,0

actualWalkTwo,,,1518,0,0,0,0

actualWalkTwo,,,1519,0,0,0,0

actualWalkTwo,,,1520,0,0,0,0

actualWalkTwo,,,1521,0,0,0,0

actualWalkTwo,,,1522,0,0,0,0

actualWalkTwo,,,1523,0,0,0,0

actualWalkTwo,,,1524,0,0,0,0

actualWalkTwo,,,1525,0,0,0,0

actualWalkTwo,,,1526,0,0,0,0

actualWalkTwo,,,1527,0,0,0,0

actualWalkTwo,,,1528,0,0,0,0

actualWalkTwo,,,1529,0,0,0,0

actualWalkTwo,,,1530,0,0,0,0

actualWalkTwo,,,1531,0,0,0,0

actualWalkTwo,,,1532,0,0,0,0

actualWalkTwo,,,1533,0,0,0,0

actualWalkTwo,,,1534,0,0,0,0

actualWalkTwo,,,1535,0,0,0,0

actualWalkTwo,,,1536,0,0,0,0

actualWalkTwo,,,1537,0,0,0,0

actualWalkTwo,,,1538,0,0,0,0

actualWalkTwo,,,1539,0,0,0,0

actualWalkTwo,,,1540,0,0,0,0

actualWalkTwo,,,1541,0,0,0,0

actualWalkTwo,,,1542,0,0,0,0

actualWalkTwo,,,1543,0,0,0,0

actualWalkTwo,,,1544,0,0,0,0

actualWalkTwo,,,1545,0,0,0,0

actualWalkTwo,,,1546,0,0,0,0

actualWalkTwo,,,1547,0,0,0,0

actualWalkTwo,,,1548,0,0,0,0

actualWalkTwo,,,1549,0,0,0,0

actualWalkTwo,,,1550,0,0,0,0

actualWalkTwo,,,1551,0,0,0,0

actualWalkTwo,,,1552,0,0,0,0

actualWalkTwo,,,1553,0,0,0,0

actualWalkTwo,,,1554,0,0,0,0

actualWalkTwo,,,1555,0,0,0,0

actualWalkTwo,,,1556,0,0,0,0

actualWalkTwo,,,1557,0,0,0,0

actualWalkTwo,,,1558,0,0,0,0

actualWalkTwo,,,1559,0,0,0,0

actualWalkTwo,,,1560,0,0,0,0

actualWalkTwo,,,1561,0,0,0,0

actualWalkTwo,,,1562,0,0,0,0

actualWalkTwo,,,1563,0,0,0,0

actualWalkTwo,,,1564,0,0,0,0

actualWalkTwo,,,1565,0,0,0,0

actualWalkTwo,,,1566,0,0,0,0

actualWalkTwo,,,1567,0,0,0,0

actualWalkTwo,,,1568,0,0,0,0

actualWalkTwo,,,1569,0,0,0,0

actualWalkTwo,,,1570,0,0,0,0

actualWalkTwo,,,1571,0,0,0,0

actualWalkTwo,,,1572,0,0,0,0

actualWalkTwo,,,1573,0,0,0,0

actualWalkTwo,,,1574,0,0,0,0

actualWalkTwo,,,1575,0,0,0,0

actualWalkTwo,,,1576,0,0,0,0

actualWalkTwo,,,1577,0,0,0,0

actualWalkTwo,,,1578,0,0,0,0

actualWalkTwo,,,1579,0,0,0,0

actualWalkTwo,,,1580,0,0,0,0

actualWalkTwo,,,1581,0,0,0,0

actualWalkTwo,,,1582,0,0,0,0

actualWalkTwo,,,1583,0,0,0,0

actualWalkTwo,,,1584,0,0,0,0

actualWalkTwo,,,1585,0,0,0,0

actualWalkTwo,,,1586,0,0,0,0

actualWalkTwo,,,1587,0,0,0,0

actualWalkTwo,,,1588,0,0,0,0

actualWalkTwo,,,1589,0,0,0,0

actualWalkTwo,,,1590,0,0,0,0

actualWalkTwo,,,1591,0,0,0,0

actualWalkTwo,,,1592,0,0,0,0

actualWalkTwo,,,1593,0,0,0,0

actualWalkTwo,,,1594,0,0,0,0

actualWalkTwo,,,1595,0,0,0,0

actualWalkTwo,,,1596,0,0,0,0

actualWalkTwo,,,1597,0,0,0,0

actualWalkTwo,,,1598,0,0,0,0

actualWalkTwo,,,1599,0,0,0,0

actualWalkTwo,,,1600,0
